  0.295067E+01  0.821772E+04  0.814990E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.820667E+04
  0.360395E+01  0.580455E+04  0.575655E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.579673E+04
  0.440188E+01  0.409028E+04  0.405635E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.408475E+04
  0.537646E+01  0.287598E+04  0.285201E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.287207E+04
  0.656683E+01  0.201807E+04  0.200113E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.201531E+04
  0.802075E+01  0.141341E+04  0.140142E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.141146E+04
  0.979656E+01  0.988192E+03  0.979679E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.986804E+03
  0.119655E+02  0.689770E+03  0.683692E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.688779E+03
  0.146147E+02  0.480733E+03  0.476354E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.480019E+03
  0.178505E+02  0.334563E+03  0.331369E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.334042E+03
  0.218027E+02  0.232521E+03  0.230148E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.232134E+03
  0.266298E+02  0.161392E+03  0.159587E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.161098E+03
  0.325257E+02  0.111881E+03  0.110467E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.111651E+03
  0.397270E+02  0.774641E+02  0.763167E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.772770E+02
  0.485227E+02  0.535681E+02  0.526016E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.534105E+02
  0.592657E+02  0.369962E+02  0.361512E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.368584E+02
  0.723873E+02  0.255159E+02  0.247516E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.253913E+02
  0.884141E+02  0.175708E+02  0.168599E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.174549E+02
  0.107989E+03  0.120776E+02  0.114023E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.119675E+02
  0.131898E+03  0.828320E+01  0.763301E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.817719E+01
  0.161101E+03  0.566468E+01  0.503520E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.556205E+01
  0.196769E+03  0.385970E+01  0.325155E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.376055E+01
  0.240334E+03  0.261737E+01  0.203588E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.252256E+01
  0.293545E+03  0.176427E+01  0.121903E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.167537E+01
  0.358537E+03  0.118074E+01  0.684502E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.109983E+01
  0.437918E+03  0.784152E+00  0.350629E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.713469E+00
  0.534875E+03  0.517257E+00  0.157652E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.458626E+00
  0.653297E+03  0.339918E+00  0.595577E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.294207E+00
  0.797939E+03  0.223530E+00  0.204417E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.190418E+00
  0.974604E+03  0.147651E+00  0.122702E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.125578E+00
  0.119038E+04  0.981302E-01  0.128047E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.842185E-01
  0.145394E+04  0.656648E-01  0.917418E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.564544E-01
  0.177584E+04  0.441873E-01  0.203249E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.373143E-01
  0.216902E+04  0.298126E-01 -0.103508E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.249350E-01
  0.264925E+04  0.201671E-01  0.130578E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.170919E-01
